X,Y
0.509,3.423
3.032,7.63
5.01,4.415
0.597,7.906
1.396,0.539
0.78,2.946
1.582,3.771
2.847,4.865
0.797,1.802
2.168,4.614
2.433,5.699
3.073,7.247
2.899,3.851
1.111,6.579
0.291,4.432
1.824,6.5
3.742,3.284
2.064,4.375
1.32,6.13
1.258,8.351
3.104,2.95
1.177,5.338
2.444,5.271
0.466,6.009
1.893,4.623
4.314,4.641
0.497,3.543
2.242,6.159
3.722,5.112
3.091,6.609
2.03,4.394
3.119,3.899
0.922,3.702
0.872,1.045
1.656,8.482
1.026,1.968
2.129,5.994
2.348,7.588
2.488,7.587
2.268,4.148
3.48,6.499
3.346,5.63
0.929,2.166
2.121,4.421
1.284,-0.002
2.786,5.732
1.42,7.255
2.27,5.698
1.281,3.22
3.689,6.419
2.198,4.409
2.489,4.19
2.619,5.51
3.214,6.292
2.17,2.699
1.491,3.501
1.572,3.328
4.079,4.926
2.347,4.056
2.097,7.054
2.668,6.176
2.017,5.937
3.437,3.509
2.029,4.39
3.019,3.607
2.252,5.349
2.169,3.422
1.983,2.854
1.819,8.083
0.959,6.026
1.546,4.611
3.407,7.464
3.173,6.251
2.231,5.103
0.445,2.818
0.927,7.27
3.086,6.013
2.254,6.061
2.469,1.343
2.36,2.559
2.524,3.623
2.337,9.104
2.996,5.234
2.566,5.912
3.451,7.954
1.902,5.138
1.559,8.328
3.288,5.142
1.766,3.783
1.698,5.092
0.793,2.716
0.745,2.683
0.451,1.669
2.086,8.458
2.724,2.631
0.07,5.963
1.517,2.745
3.183,5.3
2.202,6.535
3.383,7.147
2.053,5.502
1.102,4.252
3.547,2.757
2.955,3.51
1.379,4.066
1.351,6.907
1.992,3.117
2.52,5.096
3.327,6.211
-0.006,2.94
-0.077,2.34
2.802,7.692
2.873,5.573
2.706,7.106
3.055,2.368
1.67,4.698
0.941,6.458
4.188,5.904
1.145,8.565
1.557,4.532
3.073,8.48
2.03,3.513
1.701,3.38
1.636,7.166
1.923,3.471
3.092,5.014
1.671,3.596
1.201,5.194
2.615,3.995
1.595,6.809
1.52,6.136
1.155,5.53
1.299,5.425
3.38,4.795
2.696,4.2
1.042,5.976
2.642,6.768
3.064,5.209
0.98,1.113
3.542,5.732
2.38,5.846
1.927,4.02
0.526,2.713
0.982,4.753
1.223,6.489
4.3,6.131
1.548,5.595
2.407,4.777
1.579,3.625
1.842,9.894
1.616,3.947
2.488,5.625
1.899,2.183
2.665,3.033
2.145,4.761
3.224,6.211
2.392,4.767
1.93,4.904
2.134,5.649
1.555,5.568
2.402,4.137
2.65,5.525
2.487,5.035
2.602,6.584
3.13,7.658
2.256,4.564
2.328,10.117
1.493,5.572
3.476,4.909
2.616,5.276
1.382,4.977
3.556,6.172
3.21,5.009
0.805,4.406
0.667,7.175
0.552,4.399
0.108,8.919
1.634,6.183
3.3,4.482
1.497,5.347
1.849,5.055
3.79,3.461
2.081,7.037
1.141,3.754
-0.541,3.676
2.15,4.007
2.876,4.529
1.619,5.118
1.988,4.65
1.809,6.239
4.009,6.369
1.531,3.99
2.929,2.911
2.979,7.149
1.225,5.183
2.915,6.62
2.372,3.063
2.771,4.624
3.945,6.403
1.257,5.365
1.973,6.759
3.175,6.317
2.669,2.639
3.324,7.185
1.287,2.623
3.432,7.013
2.098,5.25
0.864,3.231
1.101,4.168
1.64,3.784
0.478,2.869
2.992,6.087
1.948,7.849
0.345,5.137
1.648,2.62
0.708,4.037
2.192,5.104
2.079,6.914
3.101,7.546
1.933,3.161
2.969,5.294
2.348,3.305
1.434,4.293
1.973,3.605
1.631,5.62
2.361,4.646
1.23,4.038
2.096,4.32
1.064,5.323
1.542,4.31
-0.332,6.269
1.212,1.023
3.905,5.03
2.971,6.001
2.788,5.667
2.603,3.525
1.336,5.035
2.728,5.387
1.437,3.151
2.73,2.844
2.618,6.008
3.032,5.604
3.855,6.028
2.881,4.784
1.927,4.849
1.319,7.229
4.482,8.893
2.894,3.793
2.901,3.326
1.328,3.311
1.682,5.444
2.205,2.375
2.559,2.143
1.432,4.402
2.305,4.228
1.664,7.475
2.288,5.391
0.551,3.581
3.161,4.631
0.193,7.79
2.126,4.914
1.087,7.238
1.496,5.079
2.478,5.889
3.029,6.005
0.933,4.028
-0.092,3.016
1.499,7.571
1.49,5.953
2.539,4.408
2.163,9.503
1.907,5.849
1.995,5.648
2.062,4.171
1.204,4.476
1.,2.37
2.983,5.887
2.151,5.379
1.764,4.325
2.976,3.947
3.26,5.399
1.885,5.627
1.097,4.262
3.365,5.954
1.349,2.78
2.501,4.248
1.575,3.997
2.025,5.311
2.59,6.306
1.827,5.218
1.979,8.36
0.509,5.413
3.191,6.499
2.482,5.082
3.252,3.739
3.66,5.772
1.87,0.462
2.246,2.941
2.031,3.465
2.512,4.088
1.61,4.199
3.549,6.468
1.043,2.6
2.303,6.559
0.748,7.675
3.695,5.845
2.042,4.628
2.782,8.665
1.557,3.652
0.596,6.928
1.37,2.376
2.914,4.335
0.031,2.627
3.731,5.131
1.496,4.23
2.064,5.515
1.851,2.952
1.357,5.295
2.778,1.516
0.491,3.759
1.805,2.633
1.843,5.297
3.713,8.209
0.729,6.163
1.506,3.184
2.047,5.849
1.506,3.106
2.428,3.656
1.611,7.528
1.903,4.496
1.379,3.405
1.337,3.695
1.877,9.334
4.136,9.038
2.112,3.696
2.436,6.968
2.496,4.583
3.154,7.94
1.633,5.858
1.297,6.527
1.576,6.581
1.42,0.497
2.212,4.681
2.223,7.79
2.705,5.401
0.546,6.62
0.74,6.245
1.704,4.162
1.724,4.026
1.562,3.644
2.037,6.043
3.307,6.68
3.659,7.174
1.597,6.669
0.796,1.831
3.66,2.727
1.239,5.
0.308,4.974
0.79,5.626
1.114,1.984
0.468,7.649
3.406,6.401
1.433,5.901
1.51,4.469
2.575,5.329
0.588,2.101
3.003,7.29
1.901,8.223
0.707,6.598
2.191,3.9
3.171,6.705
0.655,2.654
1.401,7.192
-0.065,6.524
1.565,2.572
1.831,5.778
1.098,5.636
2.352,7.312
0.035,5.214
1.166,3.045
2.25,5.188
2.233,8.166
2.564,2.909
0.725,2.953
1.351,3.859
2.232,6.308
2.091,5.55
1.662,9.204
3.234,7.21
2.091,3.393
1.212,7.401
1.787,5.835
1.878,1.723
0.179,3.693
1.845,7.221
3.923,4.968
3.058,7.225
0.732,3.199
1.994,3.824
2.505,5.669
1.669,9.666
3.087,2.651
2.595,2.855
1.81,6.702
1.895,4.071
1.812,4.356
1.074,3.832
1.617,3.21
2.067,4.119
2.205,2.616
2.196,3.679
3.527,5.364
-0.004,4.698
1.662,5.662
2.319,4.677
2.291,7.439
2.202,6.365
1.407,1.497
1.035,4.892
0.205,4.904
1.149,6.273
2.463,5.375
0.902,2.107
0.718,0.454
3.783,3.471
2.703,5.138
-1.099,1.903
2.093,5.618
2.562,5.147
1.718,7.385
0.214,4.669
0.978,2.591
2.038,5.662
0.523,0.977
1.921,3.434
1.808,4.915
2.792,7.798
1.818,1.744
3.809,7.334
1.434,5.308
3.418,2.494
3.788,4.127
0.275,5.175
0.597,4.76
1.461,5.753
4.017,9.117
2.12,4.435
1.656,7.069
0.706,5.096
1.165,2.83
1.482,3.318
1.762,5.456
1.48,6.297
1.942,1.881
2.408,5.213
3.565,6.009
2.455,4.197
1.093,4.588
1.693,8.375
2.954,5.972
-0.596,4.785
-0.454,2.389
1.867,5.19
1.571,5.636
1.672,2.507
2.404,6.764
1.42,3.516
1.491,1.871
3.287,5.446
2.037,7.159
2.75,6.521
1.545,5.888
2.015,3.721
2.427,1.858
1.396,4.336
0.97,5.224
1.742,1.842
0.939,3.877
1.771,4.503
4.268,3.342
0.276,4.025
0.173,6.036
2.363,4.859
1.314,5.65
3.219,3.626
3.386,7.407
3.56,6.419
3.155,8.782
1.26,4.842
2.358,4.266
3.12,7.431
2.809,3.077
3.184,4.994
0.911,4.669
3.602,4.721
3.087,6.901
3.454,7.887
2.553,9.307
2.293,6.651
0.991,8.682
1.463,4.235
1.927,3.288
2.184,6.509
1.717,5.734
1.989,4.92
1.273,2.459
-0.255,6.904
1.418,5.861
2.14,2.545
0.805,3.93
2.357,2.193
2.892,6.602
0.652,2.882
2.655,4.032
1.49,2.818
3.101,4.922
1.328,3.953
1.913,6.78
3.865,4.901
2.71,5.428
2.64,4.112
0.221,6.343
2.29,3.903
2.795,5.208
3.414,4.703
0.869,4.93
2.734,7.896
3.228,2.271
3.424,6.088
1.631,3.064
3.269,5.739
2.459,6.988
1.833,3.307
3.235,4.538
2.059,6.377
3.541,5.441
2.07,7.284
3.034,7.341
0.907,2.238
2.818,4.49
3.656,7.227
2.934,4.224
2.311,7.225
2.852,4.754
1.532,6.097
1.006,2.641
2.675,5.711
2.189,1.083
2.278,9.489
2.227,5.747
1.442,5.025
2.298,3.877
1.573,2.576
2.818,5.644
2.657,4.269
2.334,3.693
1.612,5.242
1.082,6.629
0.981,5.908
2.716,2.571
3.434,5.489
1.512,4.196
0.877,5.316
3.842,5.631
0.89,5.219
2.329,6.035
2.048,6.009
1.126,6.682
0.858,3.497
2.275,6.783
1.002,3.397
0.641,4.153
1.515,2.86
2.033,2.984
2.557,5.819
2.766,6.22
2.043,7.728
3.017,3.677
1.96,1.66
2.294,2.453
2.653,3.347
-0.562,1.833
2.427,4.202
0.714,4.871
1.558,6.759
0.599,4.442
-0.005,7.215
-0.081,3.587
1.486,3.641
2.097,3.349
4.383,0.44
1.148,6.182
2.882,7.118
1.97,4.161
1.169,4.282
2.354,6.326
1.71,6.136
4.521,4.516
0.844,4.686
3.782,3.104
4.003,7.31
1.962,3.846
2.915,4.628
1.501,5.15
1.322,5.179
2.153,4.701
2.243,3.068
0.976,2.958
0.857,7.156
2.05,3.841
2.444,6.371
2.32,4.6
0.415,4.508
1.81,5.738
1.634,7.066
2.766,2.219
3.716,3.113
1.142,0.407
2.516,6.314
3.18,5.939
4.254,6.706
2.972,5.536
0.603,7.686
3.755,5.567
1.763,3.759
1.488,1.455
1.504,2.695
2.448,4.747
2.05,6.183
4.242,7.852
1.64,3.248
0.828,2.437
3.226,4.516
1.957,6.946
1.593,6.343
2.863,5.751
1.856,3.043
2.625,5.243
1.361,5.074
2.009,4.883
5.258,6.845
0.866,5.237
3.641,7.415
2.293,4.643
1.487,5.006
2.542,1.114
1.526,5.52
2.163,4.433
1.34,4.887
1.475,5.013
1.172,4.758
0.032,4.62
1.989,1.481
3.47,5.504
1.262,6.589
3.46,2.313
2.718,3.379
0.089,3.053
0.641,5.972
1.195,3.247
4.913,5.693
3.009,8.066
2.25,6.141
0.707,4.186
1.373,5.976
3.597,6.519
3.438,6.491
2.299,5.321
5.039,7.473
3.918,9.285
1.712,4.659
2.707,4.215
0.697,5.493
3.353,7.276
1.322,3.941
1.388,3.554
2.144,4.178
2.615,5.699
3.46,3.839
2.135,7.017
2.226,5.972
0.088,3.599
1.548,4.927
0.518,7.125
2.603,3.954
1.523,4.079
2.725,3.444
1.434,5.038
2.111,3.034
1.919,7.113
1.398,5.81
0.038,5.588
1.037,3.237
2.579,5.456
2.742,5.128
1.947,5.188
0.142,4.989
0.554,5.408
1.523,7.777
1.723,9.58
3.526,2.179
1.613,7.862
1.493,4.561
1.672,4.413
1.446,3.492
0.354,2.799
2.451,6.668
0.801,3.301
4.084,5.841
1.915,5.126
2.802,5.96
4.283,3.271
1.693,5.361
1.912,6.509
0.796,5.938
1.559,3.985
1.917,5.469
2.016,4.343
1.27,5.355
3.143,8.953
-0.175,4.951
2.758,4.014
3.896,3.152
1.637,4.641
1.212,5.922
1.834,4.235
2.961,4.068
-0.599,4.395
2.46,6.031
1.421,3.934
1.837,6.028
2.941,7.838
0.847,4.221
1.823,6.313
0.782,5.45
2.805,6.766
1.449,6.101
1.766,4.613
1.451,0.546
3.063,3.029
2.082,5.699
3.316,7.145
2.73,3.852
0.442,0.651
1.903,6.569
2.497,4.61
1.863,4.745
1.357,4.491
4.524,4.282
0.241,3.508
1.062,3.667
2.184,4.462
1.071,6.355
2.302,6.237
2.308,3.83
1.342,3.174
0.591,3.05
1.262,4.765
2.385,10.574
2.821,5.971
1.291,4.657
1.721,5.621
1.926,3.481
2.993,5.039
2.612,5.74
1.505,7.201
0.621,4.125
2.949,5.325
1.824,4.014
1.145,5.231
2.652,7.4
2.634,9.907
3.215,5.483
2.863,4.331
0.366,3.768
2.15,4.282
-0.147,4.34
1.886,2.546
3.14,4.83
3.186,9.275
3.24,6.348
2.235,8.049
2.353,5.702
2.444,5.89
2.236,5.197
3.01,4.949
2.508,9.435
2.358,3.206
3.205,4.864
1.755,6.844
3.474,5.668
-1.067,4.905
2.016,3.999
1.953,4.714
1.164,3.841
1.614,4.065
3.329,3.47
4.346,4.334
1.344,2.284
2.165,6.401
1.996,7.083
3.176,6.535
3.104,5.385
3.627,7.637
2.708,4.818
2.217,6.
2.739,2.774
1.28,5.45
1.538,5.242
1.621,5.116
2.001,5.178
0.922,4.595
2.488,2.433
1.185,7.412
1.459,5.811
3.918,5.76
1.424,5.441
1.417,6.224
0.561,5.578
1.534,5.561
1.324,4.651
1.709,7.379
1.423,6.16
1.817,2.861
2.395,5.153
1.145,3.992
-0.094,3.02
1.876,5.476
1.362,4.38
2.067,6.811
3.915,4.263
1.523,2.573
3.248,7.
3.787,5.319
1.116,3.043
1.8,0.396
1.056,2.549
2.331,5.153
2.484,4.153
0.297,5.623
2.24,6.598
1.838,4.213
0.689,5.181
2.832,1.591
1.021,5.656
2.194,2.022
4.35,5.006
3.233,4.621
2.794,4.18
1.32,1.035
1.142,5.633
-0.533,5.369
2.251,3.826
1.685,5.723
1.265,7.024
2.871,4.008
2.91,5.754
0.507,3.896
0.445,4.43
2.37,3.508
2.966,6.232
2.411,6.507
2.575,1.635
2.951,8.794
0.861,3.005
2.268,6.122
2.508,5.21
1.373,2.343
0.406,5.82
2.005,10.551
1.715,2.954
0.754,4.296
3.276,2.249
2.477,3.443
2.392,2.443
2.568,5.504
3.024,1.851
2.754,3.035
1.214,3.014
0.81,3.986
0.977,3.659
0.703,3.813
4.271,6.056
0.56,6.039
1.896,5.409
2.799,3.815
3.085,6.819
2.344,6.193
1.136,1.848
2.295,6.681
2.47,4.876
1.09,3.484
3.362,6.921
2.769,3.724
0.481,4.866
1.285,3.768
1.705,4.068
1.616,5.147
3.161,3.678
1.521,3.525
-0.234,7.061
1.194,4.405
3.33,3.436
4.004,3.311
2.609,5.198
2.395,5.24
3.135,6.308
1.479,7.842
2.822,8.254
2.175,8.49
1.71,5.995
0.811,2.335
2.026,7.68
2.334,6.6
3.737,6.91
1.056,4.287
1.999,4.36
4.101,5.688
2.361,5.605
0.608,3.191
2.812,2.907
3.416,4.024
1.627,4.24
2.18,6.067
1.648,6.814
2.174,7.342
1.147,4.245
2.544,3.997
1.762,4.166
2.753,3.574
2.806,6.167
-0.425,4.596
1.659,4.969
2.317,7.706
2.64,2.04
3.178,8.046
0.951,2.195
2.468,4.504
2.467,3.595
1.223,5.527
1.607,5.692
2.291,5.946
1.507,5.439
1.22,4.061
1.628,5.781
2.608,0.944
2.101,3.377
3.852,7.477
-0.093,6.162
3.875,5.32
-0.907,3.868
3.528,5.854
0.513,4.192
1.719,3.665
2.379,4.805
1.18,5.077
2.267,3.805
3.179,5.076
2.649,4.772
1.942,3.13
0.564,0.444
0.955,4.678
2.013,5.324
1.656,3.812
3.64,5.64
1.947,1.187
1.799,3.681
2.109,4.408
2.143,3.204
3.864,6.112
2.834,4.387
2.678,3.311
1.831,4.218
0.095,5.06
0.7,3.48
1.582,4.674
1.856,2.717
3.137,6.651
1.616,5.165
2.632,5.422
1.227,6.096
1.953,3.462
2.105,5.796
2.518,2.563
1.171,6.829
2.08,4.149
1.211,3.649
0.679,7.599
1.468,2.498
2.041,5.18
2.191,4.795
2.868,3.959
1.867,7.622
1.574,5.06
2.097,7.381
1.158,4.217
1.974,4.147
3.118,3.788
3.457,4.466
1.538,8.371
0.708,5.927
1.581,3.49
2.725,3.991
1.014,2.804
5.269,3.489
1.541,2.837
-0.109,3.87
1.578,6.975
1.735,2.086
2.388,3.635
0.302,5.055
1.195,4.401
1.804,5.678
1.542,3.551
1.268,4.67
3.768,7.572
1.374,4.846
3.169,4.953
2.535,4.39
3.345,2.937
2.74,5.91
1.179,3.65
3.429,5.645
2.122,2.516
2.895,4.569
2.967,0.704
3.646,5.395
1.802,2.722
2.188,7.554
2.037,4.534
2.044,5.343
0.887,3.975
3.463,7.308
2.875,4.639
1.752,3.773
-0.168,5.794
2.745,4.52
3.251,6.683
2.229,1.656
2.095,5.381
2.179,4.643
1.732,6.816
2.214,5.632
3.121,5.053
1.947,6.14
1.278,4.599
3.119,5.674
2.59,2.89
1.744,4.306
2.783,2.988
3.256,5.913
2.054,3.739
1.896,3.161
3.748,5.104
0.793,5.198
1.805,4.399
-0.176,4.575
3.431,4.701
3.088,8.02
1.478,5.582
3.861,3.968
0.445,5.434
1.629,4.562
1.581,5.565
0.066,3.655
2.181,3.758
2.248,3.092
1.492,2.813
2.779,5.104
2.035,1.129
1.535,2.554
3.08,6.264
1.595,4.617
1.725,6.967
3.465,7.486
2.832,5.553
2.745,2.499
1.468,4.502
2.897,3.17
1.097,3.408
0.814,5.19
2.631,6.98
2.162,6.65
0.8,4.433
3.543,5.561
1.214,6.339
2.299,5.115
0.255,5.149
2.298,3.819
2.037,5.66
0.946,5.535
1.043,5.208
2.769,2.347
2.299,7.729
3.084,5.012
1.792,4.99
1.725,6.204
1.496,5.04
1.913,3.915
0.579,1.149
3.016,5.447
3.231,6.054
1.411,5.439
2.528,5.458
2.783,6.458
0.867,3.64
2.864,6.087
1.07,3.516
2.968,2.527
0.666,6.945
2.084,3.889
0.71,3.716
1.004,4.842
0.921,4.682
2.579,3.255
2.848,4.31
2.222,6.001
2.848,4.84
4.016,4.288
0.522,6.142
2.198,4.444
1.19,3.085
3.126,6.297
2.671,4.136
0.342,4.746
3.348,4.88
2.951,6.395
1.866,4.242
1.67,4.292
2.732,5.672
1.808,3.408
0.556,3.604
1.194,8.636
4.153,5.359
-0.644,3.258
2.602,6.429
2.148,4.021
1.688,4.58
0.827,8.141
2.759,6.051
1.884,2.782
2.571,4.664
2.037,6.649
3.923,4.575
1.542,5.007
0.654,5.17
3.088,3.743
1.831,6.734
1.692,3.884
3.058,1.475
3.901,5.504
2.011,7.45
2.647,6.648
2.237,5.319
1.987,3.027
2.225,8.881
0.835,4.328
1.45,6.19
1.552,3.648
0.563,2.799
2.178,3.109
1.046,5.354
2.057,5.043
2.084,4.921
3.079,7.609
2.939,4.177
3.487,2.857
1.941,5.314
1.802,1.629
2.137,2.552
2.51,5.13
2.525,4.189
1.406,5.186
1.947,5.975
1.319,0.758
1.733,4.59
2.232,3.43
2.188,2.675
3.123,4.048
2.135,5.52
1.58,4.572
2.425,6.545
1.031,6.964
1.504,4.305
1.914,3.591
1.216,3.993
2.515,1.237
2.214,2.918
1.171,4.16
3.327,6.348
2.909,6.74
2.867,4.22
1.617,2.036
3.043,8.602
2.546,3.665
2.73,7.264
2.214,6.138
3.738,4.074
3.184,4.955
1.684,3.101
3.532,6.537
0.923,5.985
2.224,8.259
1.965,7.291
3.499,5.539
3.102,4.969
3.568,3.002
3.968,6.023
1.889,4.463
0.955,8.87
0.854,3.666
2.936,5.765
-0.286,1.413
1.418,9.035
2.244,6.137
0.177,5.364
0.887,3.584
1.982,3.649
3.197,6.212
0.955,4.128
0.873,4.525
1.523,2.707
3.74,5.999
1.058,1.688
0.036,5.245
2.755,3.038
2.46,5.199
1.324,3.994
2.839,4.8
2.561,4.098
2.595,6.197
2.465,4.662
1.35,2.236
2.447,5.881
3.034,2.287
1.514,4.572
0.738,6.677
2.394,6.083
2.096,5.599
2.827,6.241
1.308,4.179
2.263,1.538
2.967,6.056
2.456,3.691
2.35,5.033
3.49,3.81
1.303,5.041
0.54,2.794
2.826,4.739
3.032,4.216
2.079,6.246
2.304,4.714
3.004,6.431
1.207,3.268
1.145,2.24
3.07,6.804
1.603,5.463
1.448,4.154
2.126,2.156
1.91,3.532
3.493,5.581
1.762,3.603
1.279,3.923
2.122,2.611
3.55,5.655
1.358,3.934
4.351,6.611
2.011,3.602
2.387,6.606
1.532,3.368
0.621,5.353
2.246,7.799
3.282,7.736
2.8,4.038
1.676,5.078
1.448,5.878
2.562,5.579
1.532,7.001
3.096,4.693
2.118,3.059
3.068,4.322
1.728,5.116
1.8,6.368
1.036,3.257
3.147,2.293
1.675,5.507
3.388,4.657
1.926,2.524
1.798,3.311
2.579,3.676
1.046,5.014
2.854,5.784
1.77,1.745
0.788,4.455
0.008,6.235
0.645,5.742
1.6,4.86
3.449,5.622
1.652,4.418
2.217,2.587
0.191,4.972
1.621,3.793
1.047,7.114
2.604,6.95
1.904,11.452
1.206,0.298
1.96,3.443
4.589,5.58
2.054,3.672
1.653,4.909
1.894,7.03
-0.124,6.608
3.197,2.194
0.861,3.996
1.899,2.057
2.098,3.935
1.401,4.589
2.846,4.015
2.218,7.827
2.526,4.79
1.297,4.498
1.081,3.697
2.595,6.982
1.907,5.909
2.885,5.254
2.659,6.647
0.306,2.958
1.534,4.421
2.553,6.781
1.631,6.27
0.335,4.929
2.427,6.5
1.491,6.194
1.223,4.934
2.568,2.391
2.685,4.766
1.733,4.257
3.839,4.922
0.894,8.039
4.132,6.5
4.356,3.5
2.427,4.761
2.632,7.648
1.732,6.969
2.988,2.086
2.492,4.883
0.662,4.916
0.877,4.468
0.957,4.881
1.624,3.973
1.03,0.512
1.204,5.717
3.069,3.986
1.527,6.175
3.065,7.592
2.558,2.466
1.437,4.732
0.181,7.272
3.755,7.78
0.821,3.602
1.41,8.743
2.649,5.699
1.028,3.13
1.503,4.356
0.559,5.966
1.014,4.738
4.171,6.74
3.075,6.968
1.409,2.197
2.883,4.016
0.131,7.14
2.421,4.492
2.541,5.631
4.326,6.492
1.374,3.392
1.935,5.662
1.774,3.989
0.605,0.858
2.512,2.78
1.98,4.235
1.683,5.039
1.51,4.075
3.06,6.134
1.598,8.19
0.369,3.144
1.024,7.577
-0.444,4.172
1.417,5.832
1.279,3.943
2.081,5.949
0.107,1.184
2.499,3.885
1.851,6.177
1.908,5.604
0.702,5.478
1.172,5.12
1.898,7.171
2.298,3.514
0.844,6.966
2.945,8.628
1.81,5.855
2.655,5.53
0.995,1.1
1.859,6.446
1.477,4.853
1.916,1.07
1.019,3.065
2.382,6.237
1.348,5.851
0.353,2.436
1.279,3.783
0.983,0.058
1.097,5.246
2.17,6.388
0.626,5.741
1.789,6.277
2.228,2.948
3.051,9.103
2.131,4.244
2.707,6.83
2.166,3.548
-0.17,4.216
2.555,3.501
2.636,4.785
0.824,3.374
1.143,3.504
1.974,4.86
1.703,3.094
3.026,6.134
3.583,6.055
2.025,5.736
1.049,7.29
2.174,8.155
1.148,7.302
2.49,7.438
2.6,1.17
1.053,3.946
1.257,4.435
0.095,4.526
3.51,6.956
2.965,5.888
-0.209,6.609
0.015,4.572
0.293,4.258
2.03,4.149
1.464,4.407
2.454,3.056
0.257,4.895
2.199,3.637
2.39,5.367
2.052,4.389
0.621,3.946
1.93,5.826
1.958,4.912
1.741,4.278
3.541,4.984
2.252,4.737
0.102,7.101
1.281,5.093
2.556,3.551
1.588,4.713
0.909,4.524
4.087,6.197
2.368,5.329
2.746,7.072
0.892,4.683
1.694,3.496
0.256,2.933
2.094,3.547
1.361,4.553
2.564,6.111
2.711,5.099
4.502,8.479
0.347,1.471
1.865,5.964
3.503,2.746
1.421,4.604
2.573,6.905
1.892,2.247
3.447,2.828
0.646,5.168
0.949,5.527
2.417,6.572
1.901,8.157
1.771,9.939
1.765,3.959
1.991,4.057
0.917,3.661
2.763,6.679
2.43,3.472
0.466,6.288
0.767,6.523
1.301,7.936
3.632,6.101
1.611,4.492
-0.244,4.401
1.668,4.553
0.369,3.556
2.34,5.711
2.647,4.623
1.931,1.221
3.548,5.658
0.892,2.626
3.371,6.803
1.433,5.488
2.198,3.914
2.225,2.905
2.541,5.673
2.712,7.124
2.429,7.34
0.847,7.028
2.353,7.451
2.867,6.7
2.652,5.029
2.921,5.276
1.019,4.306
2.226,5.695
1.451,3.595
1.236,3.919
2.524,7.108
3.629,8.094
1.738,5.068
0.248,6.58
1.509,4.788
1.617,4.933
2.888,5.01
3.738,4.69
3.054,5.258
2.329,4.825
1.394,2.677
0.154,3.236
0.54,4.929
1.784,5.146
1.79,4.269
2.682,5.035
0.572,0.538
1.626,4.652
2.384,5.691
0.787,4.443
1.439,3.606
2.704,7.688
4.002,5.114
0.298,2.382
1.769,4.901
-0.197,7.715
2.807,3.132
0.301,4.104
2.149,5.681
1.443,4.682
1.666,4.595
1.139,5.719
2.569,5.074
3.31,8.528
1.308,4.205
1.734,6.665
0.768,7.488
1.151,4.788
3.405,4.67
4.079,5.545
1.36,5.71
2.08,2.375
0.172,4.135
2.453,5.476
1.028,5.02
3.111,5.742
0.385,6.663
1.661,3.771
2.188,5.388
1.546,5.648
2.277,5.419
2.627,6.127
1.374,1.334
1.324,6.884
2.97,7.452
4.313,5.324
1.206,4.595
2.13,5.868
2.946,4.869
1.449,5.092
2.986,7.793
1.375,2.789
2.386,0.951
1.675,2.835
2.726,2.489
1.472,6.134
0.629,4.444
2.679,4.787
2.879,7.778
-0.291,6.172
2.691,2.659
0.724,4.382
3.018,3.261
3.962,6.669
2.911,5.759
2.479,4.643
1.009,9.128
2.66,6.019
2.891,4.788
1.991,4.723
0.434,3.077
1.715,6.698
2.486,5.119
2.248,7.005
1.744,5.729
2.194,4.042
2.996,6.586
1.629,4.229
0.333,3.432
0.996,1.931
2.182,6.293
3.615,6.986
0.713,4.213
0.66,3.355
2.602,2.633
2.958,3.53
1.261,3.539
2.883,6.466
1.941,3.94
0.22,2.396
2.176,5.797
2.274,4.616
2.839,7.648
2.584,3.836
1.972,4.94
0.921,3.856
-0.554,3.951
0.583,6.382
3.377,6.777
2.558,5.964
2.299,4.683
3.44,5.168
1.173,7.063
2.462,4.851
0.477,7.118
3.129,5.419
1.563,3.562
2.004,2.703
1.33,6.249
3.656,6.834
2.442,6.284
1.583,8.04
2.11,3.521
2.904,6.487
4.24,6.94
3.013,5.401
2.315,5.705
1.089,1.471
2.559,4.917
1.204,6.413
1.78,2.946
2.519,8.202
3.341,5.34
0.73,3.43
1.497,3.198
2.345,5.918
2.845,5.583
1.33,1.512
3.083,5.527
1.883,5.339
2.258,4.655
2.85,6.182
0.654,5.198
2.203,6.606
2.154,5.84
0.853,5.596
2.249,5.325
1.939,2.032
2.279,6.07
2.595,2.571
0.35,4.88
2.551,1.578
2.384,6.938
2.138,6.02
3.527,4.166
1.383,4.157
-0.086,3.872
0.854,2.866
1.864,-0.654
1.656,3.179
2.403,2.7
1.654,3.234
1.333,8.239
3.689,9.811
2.31,7.799
1.248,5.11
1.269,6.158
2.07,8.417
2.149,5.08
2.725,4.451
3.13,3.351
4.124,5.167
1.764,6.981
2.158,4.694
3.196,6.772
2.92,3.837
1.454,3.253
2.009,8.545
2.53,4.24
1.507,3.477
2.754,6.132
3.244,4.928
2.715,5.756
3.544,2.137
3.321,5.165
2.669,4.406
-0.15,2.046
3.97,6.236
-0.302,3.733
0.907,5.141
3.028,4.634
-0.061,2.591
1.489,3.559
0.606,1.824
1.891,5.526
3.626,3.913
2.302,5.171
1.873,5.976
2.31,3.613
-0.33,5.269
-0.525,1.577
1.712,7.134
1.982,6.701
2.848,5.982
0.165,5.248
2.669,4.779
1.904,4.059
3.268,6.024
0.264,6.954
3.611,5.578
1.175,4.564
2.063,3.612
1.527,3.689
2.273,2.821
1.269,2.949
1.822,4.552
1.829,3.107
4.259,4.662
2.567,6.037
2.387,5.193
2.017,3.423
1.825,6.042
2.432,3.655
1.395,3.185
-0.397,3.
